"num_samples","batchsize: 32 (Batchsize: partner: OBL5) - _step","batchsize: 32 (Batchsize: partner: OBL5) - _step__MIN","batchsize: 32 (Batchsize: partner: OBL5) - _step__MAX","batchsize: 32 (Batchsize: partner: OBL5) - score","batchsize: 32 (Batchsize: partner: OBL5) - score__MIN","batchsize: 32 (Batchsize: partner: OBL5) - score__MAX","batchsize: 64 (Batchsize: partner: OBL5) - _step","batchsize: 64 (Batchsize: partner: OBL5) - _step__MIN","batchsize: 64 (Batchsize: partner: OBL5) - _step__MAX","batchsize: 64 (Batchsize: partner: OBL5) - score","batchsize: 64 (Batchsize: partner: OBL5) - score__MIN","batchsize: 64 (Batchsize: partner: OBL5) - score__MAX","batchsize: 128 (Batchsize: partner: OBL5) - _step","batchsize: 128 (Batchsize: partner: OBL5) - _step__MIN","batchsize: 128 (Batchsize: partner: OBL5) - _step__MAX","batchsize: 128 (Batchsize: partner: OBL5) - score","batchsize: 128 (Batchsize: partner: OBL5) - score__MIN","batchsize: 128 (Batchsize: partner: OBL5) - score__MAX","batchsize: 256 (Batchsize: partner: OBL5) - _step","batchsize: 256 (Batchsize: partner: OBL5) - _step__MIN","batchsize: 256 (Batchsize: partner: OBL5) - _step__MAX","batchsize: 256 (Batchsize: partner: OBL5) - score","batchsize: 256 (Batchsize: partner: OBL5) - score__MIN","batchsize: 256 (Batchsize: partner: OBL5) - score__MAX","batchsize: 512 (Batchsize: partner: OBL5) - _step","batchsize: 512 (Batchsize: partner: OBL5) - _step__MIN","batchsize: 512 (Batchsize: partner: OBL5) - _step__MAX","batchsize: 512 (Batchsize: partner: OBL5) - score","batchsize: 512 (Batchsize: partner: OBL5) - score__MIN","batchsize: 512 (Batchsize: partner: OBL5) - score__MAX","batchsize: 1024 (Batchsize: partner: OBL5) - _step","batchsize: 1024 (Batchsize: partner: OBL5) - _step__MIN","batchsize: 1024 (Batchsize: partner: OBL5) - _step__MAX","batchsize: 1024 (Batchsize: partner: OBL5) - score","batchsize: 1024 (Batchsize: partner: OBL5) - score__MIN","batchsize: 1024 (Batchsize: partner: OBL5) - score__MAX"
"6021383","","","","","","","745","745","745","22.612","22.612","22.612","","","","","","","","","","","","","","","","","","","","","","","",""
"6022667","","","","","","","","","","","","","449","449","449","22.734","22.734","22.734","","","","","","","","","","","","","","","","","",""
"6022671","999","999","999","22.907","22.907","22.907","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6022976","","","","","","","743","743","743","22.801","22.801","22.801","","","","","","","","","","","","","","","","","","","","","","","",""
"6023387","","","","","","","","","","","","","452","452","452","22.795","22.795","22.795","","","","","","","","","","","","","","","","","",""
"6023929","","","","","","","766","766","766","22.352","22.352","22.352","","","","","","","","","","","","","","","","","","","","","","","",""
"6025386","650","650","650","23.217","23.217","23.217","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6025643","991","991","991","22.975","22.975","22.975","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6026393","","","","","","","","","","","","","439","439","439","22.787","22.787","22.787","","","","","","","","","","","","","","","","","",""
"6026942","","","","","","","","","","","","","433","433","433","22.886","22.886","22.886","","","","","","","","","","","","","","","","","",""
"6027470","","","","","","","","","","","","","","","","","","","","","","","","","194","194","194","22.948","22.948","22.948","","","","","",""
"6028758","1000","1000","1000","22.915","22.915","22.915","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6028765","","","","","","","","","","","","","437","437","437","22.792","22.792","22.792","","","","","","","","","","","","","","","","","",""
"6029772","","","","","","","746","746","746","22.774","22.774","22.774","","","","","","","","","","","","","","","","","","","","","","","",""
"6029784","","","","","","","","","","","","","","","","","","","290","290","290","23.097","23.097","23.097","","","","","","","","","","","",""
"6030827","","","","","","","","","","","","","444","444","444","22.886","22.886","22.886","","","","","","","","","","","","","","","","","",""
"6031033","","","","","","","744","744","744","22.831","22.831","22.831","","","","","","","","","","","","","","","","","","","","","","","",""
"6031374","","","","","","","","","","","","","449","449","449","22.645","22.645","22.645","","","","","","","","","","","","","","","","","",""
"6031971","","","","","","","767","767","767","22.93","22.93","22.93","","","","","","","","","","","","","","","","","","","","","","","",""
"6032037","992","992","992","22.847","22.847","22.847","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6033044","","","","","","","","","","","","","","","","","","","232","232","232","23.073","23.073","23.073","","","","","","","","","","","",""
"6035015","651","651","651","22.945","22.945","22.945","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6035028","1001","1001","1001","23.125","23.125","23.125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6035987","","","","","","","","","","","","","450","450","450","23.062","23.062","23.062","","","","","","","","","","","","","","","","","",""
"6036721","","","","","","","","","","","","","453","453","453","22.762","22.762","22.762","","","","","","","","","","","","","","","","","",""
"6037067","","","","","","","","","","","","","","","","","","","274","274","274","22.997","22.997","22.997","","","","","","","","","","","",""
"6037421","","","","","","","","","","","","","","","","","","","","","","","","","132","132","132","22.838","22.838","22.838","","","","","",""
"6037864","","","","","","","747","747","747","22.73","22.73","22.73","","","","","","","","","","","","","","","","","","","","","","","",""
"6037990","993","993","993","22.786","22.786","22.786","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6039250","","","","","","","745","745","745","22.985","22.985","22.985","","","","","","","","","","","","","","","","","","","","","","","",""
"6039885","","","","","","","768","768","768","22.774","22.774","22.774","","","","","","","","","","","","","","","","","","","","","","","",""
"6040234","","","","","","","","","","","","","440","440","440","22.95","22.95","22.95","","","","","","","","","","","","","","","","","",""
"6040885","","","","","","","","","","","","","434","434","434","22.948","22.948","22.948","","","","","","","","","","","","","","","","","",""
"6041250","1002","1002","1002","23.009","23.009","23.009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6043429","","","","","","","","","","","","","438","438","438","23.068","23.068","23.068","","","","","","","","","","","","","","","","","",""
"6044069","994","994","994","22.942","22.942","22.942","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6044240","","","","","","","","","","","","","445","445","445","22.823","22.823","22.823","","","","","","","","","","","","","","","","","",""
"6044350","652","652","652","22.86","22.86","22.86","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6044673","","","","","","","","","","","","","450","450","450","22.892","22.892","22.892","","","","","","","","","","","","","","","","","",""
"6046074","","","","","","","748","748","748","22.595","22.595","22.595","","","","","","","","","","","","","","","","","","","","","","","",""
"6047477","1003","1003","1003","22.525","22.525","22.525","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6047549","","","","","","","746","746","746","22.918","22.918","22.918","","","","","","","","","","","","","","","","","","","","","","","",""
"6047568","","","","","","","769","769","769","22.751","22.751","22.751","","","","","","","","","","","","","","","","","","","","","","","",""
"6050062","","","","","","","","","","","","","451","451","451","22.797","22.797","22.797","","","","","","","","","","","","","","","","","",""
"6050073","995","995","995","22.699","22.699","22.699","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6050275","","","","","","","","","","","","","454","454","454","22.853","22.853","22.853","","","","","","","","","","","","","","","","","",""
"6050601","","","","","","","","","","","","","","","","","","","","","","","","","143","143","143","22.783","22.783","22.783","","","","","",""
"6050856","","","","","","","","","","","","","","","","","","","291","291","291","22.83","22.83","22.83","","","","","","","","","","","",""
"6053129","653","653","653","22.75","22.75","22.75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6053384","1004","1004","1004","22.854","22.854","22.854","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6053836","","","","","","","","","","","","","441","441","441","22.906","22.906","22.906","","","","","","","","","","","","","","","","","",""
"6054381","","","","","","","","","","","","","435","435","435","22.59","22.59","22.59","","","","","","","","","","","","","","","","","",""
"6054740","","","","","","","749","749","749","22.633","22.633","22.633","","","","","","","","","","","","","","","","","","","","","","","",""
"6055840","","","","","","","770","770","770","22.566","22.566","22.566","","","","","","","","","","","","","","","","","","","","","","","",""
"6055919","","","","","","","747","747","747","22.729","22.729","22.729","","","","","","","","","","","","","","","","","","","","","","","",""
"6055942","996","996","996","23.01","23.01","23.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6057864","","","","","","","","","","","","","446","446","446","22.879","22.879","22.879","","","","","","","","","","","","","","","","","",""
"6057905","","","","","","","","","","","","","439","439","439","22.679","22.679","22.679","","","","","","","","","","","","","","","","","",""
"6058423","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76","76","76","22.726","22.726","22.726"
"6058570","","","","","","","","","","","","","451","451","451","22.824","22.824","22.824","","","","","","","","","","","","","","","","","",""
"6058626","","","","","","","","","","","","","","","","","","","","","","","","","195","195","195","22.813","22.813","22.813","","","","","",""
"6059379","1005","1005","1005","22.962","22.962","22.962","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6060326","","","","","","","","","","","","","","","","","","","233","233","233","23.002","23.002","23.002","","","","","","","","","","","",""
"6060535","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86","86","86","22.733","22.733","22.733"
"6061002","","","","","","","","","","","","","","","","","","","275","275","275","23.025","23.025","23.025","","","","","","","","","","","",""
"6062106","997","997","997","22.553","22.553","22.553","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6062107","654","654","654","23.097","23.097","23.097","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6062809","","","","","","","750","750","750","22.494","22.494","22.494","","","","","","","","","","","","","","","","","","","","","","","",""
"6063441","","","","","","","","","","","","","455","455","455","22.637","22.637","22.637","","","","","","","","","","","","","","","","","",""
"6063644","","","","","","","","","","","","","452","452","452","22.734","22.734","22.734","","","","","","","","","","","","","","","","","",""
"6063957","","","","","","","771","771","771","22.572","22.572","22.572","","","","","","","","","","","","","","","","","","","","","","","",""
"6064164","","","","","","","748","748","748","22.802","22.802","22.802","","","","","","","","","","","","","","","","","","","","","","","",""
"6065332","1006","1006","1006","22.941","22.941","22.941","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
